match_id,team_id,player_id,player_name_raw,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow,source_url,scraped_at
1486203,2609759,14871402,"SOLANO TAVARES, ANA PAULA",52,52,100,amarilla,False,https://www.rffm.es/acta-partido/1486203,2026-08-08T02:19:44.337693+00:00
1832578,17283649,2794259,"NOVO LOPEZ, CANDELA",45,45,100,amarilla,False,https://www.rffm.es/acta-partido/1832578,2026-08-08T02:19:45.903409+00:00
1832578,17283642,2778890,"BENAYAS SÁNCHEZ, ANDREA",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/1832578,2026-08-08T02:19:45.903409+00:00
1832578,17283642,2798416,"BARBERO RUBIO, IRENE",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/1832578,2026-08-08T02:19:45.903409+00:00
1832570,17283650,2795775,"SANCHEZ GALLEGO, ROCIO",20,20,100,amarilla,False,https://www.rffm.es/acta-partido/1832570,2026-08-08T02:19:46.353463+00:00
1832577,17283644,2800511,"ADAN GAGO, BARBARA",45,45,100,amarilla,False,https://www.rffm.es/acta-partido/1832577,2026-08-08T02:19:46.772797+00:00
1832583,17283650,2804300,"ARBUES MORALES, CARMEN",32,32,101,roja,False,https://www.rffm.es/acta-partido/1832583,2026-08-08T02:19:46.977352+00:00
1832556,17283646,2798267,"RICO CABRERA, SOFIA",48,48,100,amarilla,False,https://www.rffm.es/acta-partido/1832556,2026-08-08T02:19:47.013934+00:00
1832556,17283646,2800705,"FERNANDEZ RAIMUNDO, ALBA",50,50,100,amarilla,False,https://www.rffm.es/acta-partido/1832556,2026-08-08T02:19:47.013934+00:00
1832556,17283652,3073116,"HERNANDEZ GOMEZ, VERONICA",44,44,100,amarilla,False,https://www.rffm.es/acta-partido/1832556,2026-08-08T02:19:47.013934+00:00
1832556,17283652,2798104,"TOLEDANO FRUTOS, ANDREA",49,49,100,amarilla,False,https://www.rffm.es/acta-partido/1832556,2026-08-08T02:19:47.013934+00:00
1832556,17283652,2798107,"NUÑEZ GOMEZ, LOURDES CLARA",49,49,100,amarilla,False,https://www.rffm.es/acta-partido/1832556,2026-08-08T02:19:47.013934+00:00
1832560,18346848,2794323,"RAMIREZ RODRIGUEZ, MARIA DEL CARMEN",48,48,100,amarilla,False,https://www.rffm.es/acta-partido/1832560,2026-08-08T02:19:47.067295+00:00
1832560,18346848,2798326,"KARAM, LYNN",49,49,100,amarilla,False,https://www.rffm.es/acta-partido/1832560,2026-08-08T02:19:47.067295+00:00
1832560,17283646,2798268,"SAAVEDRA PANTALEON, ELISA",46,46,100,amarilla,False,https://www.rffm.es/acta-partido/1832560,2026-08-08T02:19:47.067295+00:00
1832562,18346848,2801777,"FERNANDEZ JUAREZ, MARIA",40,40,100,amarilla,False,https://www.rffm.es/acta-partido/1832562,2026-08-08T02:19:48.232778+00:00
1832566,17283646,2798268,"SAAVEDRA PANTALEON, ELISA",40,40,100,amarilla,False,https://www.rffm.es/acta-partido/1832566,2026-08-08T02:19:48.415260+00:00
1832566,17283643,2802905,"GONZÁLEZ YUNTA, YAIZA",4,4,100,amarilla,False,https://www.rffm.es/acta-partido/1832566,2026-08-08T02:19:48.415260+00:00
1832568,17283651,2781874,"DE LA FUENTE SANCHEZ, ALBA",25,25,100,amarilla,False,https://www.rffm.es/acta-partido/1832568,2026-08-08T02:19:48.483393+00:00
1832568,17283651,2805326,"RODRIGUEZ FERNANDEZ, CRISTINA",50,50,100,amarilla,False,https://www.rffm.es/acta-partido/1832568,2026-08-08T02:19:48.483393+00:00
1832568,17283646,2803674,"GOMEZ LOBATO, ANGELA",50,50,100,amarilla,False,https://www.rffm.es/acta-partido/1832568,2026-08-08T02:19:48.483393+00:00
1832567,18346848,2798323,"MILLARENGO OURAL, LAURA",14,14,100,amarilla,False,https://www.rffm.es/acta-partido/1832567,2026-08-08T02:19:48.495110+00:00
1832565,17283651,2805323,"BONILLA GARCIA, JOSEFA",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/1832565,2026-08-08T02:19:48.497813+00:00
