match_id,team_id,player_id,player_name_raw,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow,source_url,scraped_at
1549628,14271640,33095,"PEREZ PADILLA, ANDREA",56,56,101,roja,False,https://www.rffm.es/acta-partido/1549628,2026-08-08T01:44:30.309263+00:00
1549651,13910582,14003087,"MARTINEZ JIMENEZ, MARIA DEL MAR",53,53,100,amarilla,False,https://www.rffm.es/acta-partido/1549651,2026-08-08T01:44:33.282095+00:00
1549655,14042973,14284766,"NAVARRO LOPEZ FANDO, CARMEN",30,30,100,amarilla,False,https://www.rffm.es/acta-partido/1549655,2026-08-08T01:44:33.940419+00:00
1549665,13996865,366734,"ILLESCAS MARTINEZ, MARIA TERESA",35,35,100,amarilla,False,https://www.rffm.es/acta-partido/1549665,2026-08-08T01:44:34.970548+00:00
1549696,14320815,12769175,"MESA, YENGER FABRICIO",24,24,100,amarilla,False,https://www.rffm.es/acta-partido/1549696,2026-08-08T01:44:38.681264+00:00
1549696,14320815,12769175,"MESA, YENGER FABRICIO",25,25,100,amarilla,True,https://www.rffm.es/acta-partido/1549696,2026-08-08T01:44:38.681264+00:00
1837097,18439751,2800350,"CABAÑAS CIFUENTES, LETICIA",28,28,100,amarilla,False,https://www.rffm.es/acta-partido/1837097,2026-08-08T01:44:39.946186+00:00
1837097,18439751,2800350,"CABAÑAS CIFUENTES, LETICIA",28,28,100,amarilla,False,https://www.rffm.es/acta-partido/1837097,2026-08-08T01:44:39.946186+00:00
1837097,18439751,2801161,"GUZMAN GAITAN, IRENE",33,33,100,amarilla,False,https://www.rffm.es/acta-partido/1837097,2026-08-08T01:44:39.946186+00:00
1837098,17209786,2800558,"KRIKECH EL GHARRAS, MARIAM",37,37,101,roja,False,https://www.rffm.es/acta-partido/1837098,2026-08-08T01:44:40.072307+00:00
1837098,17209786,2800418,"CUESTA GARCIA, ANA BELEN",38,38,100,amarilla,False,https://www.rffm.es/acta-partido/1837098,2026-08-08T01:44:40.072307+00:00
1837101,18895993,2802420,"TERRERO PORTEROS, LINA",11,11,100,amarilla,False,https://www.rffm.es/acta-partido/1837101,2026-08-08T01:44:40.355670+00:00
1837101,18895993,2803602,"VELEDA MUÑOZ, CARLA",25,25,100,amarilla,False,https://www.rffm.es/acta-partido/1837101,2026-08-08T01:44:40.355670+00:00
1837101,17145541,2801847,"GALLEGO GARCIA, IRIA",5,5,100,amarilla,False,https://www.rffm.es/acta-partido/1837101,2026-08-08T01:44:40.355670+00:00
1837101,17145541,2802905,"GONZÁLEZ YUNTA, YAIZA",38,38,100,amarilla,False,https://www.rffm.es/acta-partido/1837101,2026-08-08T01:44:40.355670+00:00
1837100,18456455,2804896,"MALPARTIDA GALLARDO, ROCIO",25,25,100,amarilla,False,https://www.rffm.es/acta-partido/1837100,2026-08-08T01:44:40.361637+00:00
1837100,18456455,2799727,"MUÑOZ PEREZ, AROA",34,34,100,amarilla,False,https://www.rffm.es/acta-partido/1837100,2026-08-08T01:44:40.361637+00:00
1837100,18456455,2790859,"FERNANDEZ CATALINAS, SUSANA",40,40,100,amarilla,False,https://www.rffm.es/acta-partido/1837100,2026-08-08T01:44:40.361637+00:00
1837099,17145911,2800804,"MUREDDU CHICO, SANDRA",33,33,100,amarilla,False,https://www.rffm.es/acta-partido/1837099,2026-08-08T01:44:40.390304+00:00
1837102,17155700,2800088,"COCA DE LA IGLESIA, MARINA",34,34,100,amarilla,False,https://www.rffm.es/acta-partido/1837102,2026-08-08T01:44:40.428859+00:00
1837105,18603983,2799807,"GARCIA LOPEZ, LIDIA",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/1837105,2026-08-08T01:44:40.514782+00:00
1837105,18603983,2804372,"GUTIERREZ DE BLAS, LETICIA",32,32,100,amarilla,False,https://www.rffm.es/acta-partido/1837105,2026-08-08T01:44:40.514782+00:00
1837105,18439710,2777140,"MARTIN LORA, MARTA",17,17,100,amarilla,False,https://www.rffm.es/acta-partido/1837105,2026-08-08T01:44:40.514782+00:00
1837105,18439710,2800245,"SÁNCHEZ COLLADOS, ANA BELÉN",35,35,100,amarilla,False,https://www.rffm.es/acta-partido/1837105,2026-08-08T01:44:40.514782+00:00
1837105,18439710,2796550,"SANCHEZ PEÑA, MIRIAM",37,37,100,amarilla,False,https://www.rffm.es/acta-partido/1837105,2026-08-08T01:44:40.514782+00:00
1837105,18439710,2750426,"BALLESTEROS JIMENEZ, ANDREA",39,39,100,amarilla,False,https://www.rffm.es/acta-partido/1837105,2026-08-08T01:44:40.514782+00:00
1837103,18310525,2801070,"NUÑEZ MARTINEZ, SARAI",14,14,100,amarilla,False,https://www.rffm.es/acta-partido/1837103,2026-08-08T01:44:40.846798+00:00
1837103,18310525,2788265,"NARANJO FERNANDEZ, SILVIA",29,29,100,amarilla,False,https://www.rffm.es/acta-partido/1837103,2026-08-08T01:44:40.846798+00:00
1837104,18849589,2793226,"PIÑONOSA POZO, RAQUEL",19,19,100,amarilla,False,https://www.rffm.es/acta-partido/1837104,2026-08-08T01:44:40.859115+00:00
1837109,18895993,2802375,"GUTIERREZ VALDERICEDA, LAURA",26,26,100,amarilla,False,https://www.rffm.es/acta-partido/1837109,2026-08-08T01:44:41.230427+00:00
1837109,18895993,2802947,"GARCIA NAVARRO, PAULA",39,39,100,amarilla,False,https://www.rffm.es/acta-partido/1837109,2026-08-08T01:44:41.230427+00:00
1837109,18614794,2795104,"GARCIA RUIZ, ALCAZAR",9,9,100,amarilla,False,https://www.rffm.es/acta-partido/1837109,2026-08-08T01:44:41.230427+00:00
