match_id,team_id,role_kind,role_raw,person_id,person_name,source_url,scraped_at
1572451,286,head_coach,head_coach,10153159,"MENENDEZ GONZALEZ, IVAN",https://www.rffm.es/acta-partido/1572451,2026-08-07T05:15:39.638534+00:00
1572451,286,team_delegate,team_delegate,,"PEÑAFIEL MARIN, ERICK",https://www.rffm.es/acta-partido/1572451,2026-08-07T05:15:39.638534+00:00
1572451,286,other_staff,ENTRENADOR AUXILIAR,2280876,"ROA SOTOS, JAVIER",https://www.rffm.es/acta-partido/1572451,2026-08-07T05:15:39.638534+00:00
1572451,550,head_coach,head_coach,10377482,"CASANOVA PIÑERO, IGNACIO",https://www.rffm.es/acta-partido/1572451,2026-08-07T05:15:39.638534+00:00
1572451,550,team_delegate,team_delegate,,"MORENO SARANGO, JHON",https://www.rffm.es/acta-partido/1572451,2026-08-07T05:15:39.638534+00:00
1572458,1795,other_staff,AUXILIAR,15772055,"GONZALEZ FERRER, SERGIO",https://www.rffm.es/acta-partido/1572458,2026-08-07T05:15:40.091943+00:00
1572458,1795,other_staff,AYUDANTE SANITARIO,19597891,"MARTINEZ GARCIA, ANTONIO",https://www.rffm.es/acta-partido/1572458,2026-08-07T05:15:40.091943+00:00
1572458,98,head_coach,head_coach,863117,"HERRADON DIAZ, ALVARO",https://www.rffm.es/acta-partido/1572458,2026-08-07T05:15:40.091943+00:00
1572458,98,team_delegate,team_delegate,,"FERNÁNDEZ GÓMEZ, GUILLERMO",https://www.rffm.es/acta-partido/1572458,2026-08-07T05:15:40.091943+00:00
1572456,297,head_coach,head_coach,11989149,"FERNÁNDEZ CASTELA, JOSE ANTONIO",https://www.rffm.es/acta-partido/1572456,2026-08-07T05:15:40.150000+00:00
1572456,334159,head_coach,head_coach,2744604,"MARTIN LOPEZ, SERGIO",https://www.rffm.es/acta-partido/1572456,2026-08-07T05:15:40.150000+00:00
1572456,334159,team_delegate,team_delegate,,"MATEOS ALVAREZ, MARCOS",https://www.rffm.es/acta-partido/1572456,2026-08-07T05:15:40.150000+00:00
1572462,2133,head_coach,head_coach,4302850,"MIRANDA MILLO, JESUS IVAN",https://www.rffm.es/acta-partido/1572462,2026-08-07T05:15:40.153681+00:00
1572462,2133,team_delegate,team_delegate,,"ANDRADE HIDROVO, JOSE VINICIO",https://www.rffm.es/acta-partido/1572462,2026-08-07T05:15:40.153681+00:00
1572462,2133,other_staff,AYUDANTE SANITARIO,15791577,"MARTINEZ FERRERO, ALEJANDRO",https://www.rffm.es/acta-partido/1572462,2026-08-07T05:15:40.153681+00:00
1572462,2133,other_staff,AUXILIAR,16091301,"GARCÍA RAMOS, FRANCISCO",https://www.rffm.es/acta-partido/1572462,2026-08-07T05:15:40.153681+00:00
1572462,566,head_coach,head_coach,4109016,"CASILLAS LOPEZ, MIGUEL ANGEL",https://www.rffm.es/acta-partido/1572462,2026-08-07T05:15:40.153681+00:00
1572462,566,assistant_coach,assistant_coach,11966310,"GARCIA MARTINEZ, CHRISTIAN",https://www.rffm.es/acta-partido/1572462,2026-08-07T05:15:40.153681+00:00
1572462,566,team_delegate,team_delegate,,"MARTIN GARCIA VERDUGO, JESUS",https://www.rffm.es/acta-partido/1572462,2026-08-07T05:15:40.153681+00:00
1572462,566,other_staff,PREPARADOR FISICO,13523146,"RAMIREZ FERNÁNDEZ, ADRIÁN",https://www.rffm.es/acta-partido/1572462,2026-08-07T05:15:40.153681+00:00
1572462,566,other_staff,AYUDANTE SANITARIO,15728395,"AGUILAR JIMENEZ, JOSE ANDRES",https://www.rffm.es/acta-partido/1572462,2026-08-07T05:15:40.153681+00:00
1572452,1567,head_coach,head_coach,11133956,"GRANDE MONTERO, ALBERTO",https://www.rffm.es/acta-partido/1572452,2026-08-07T05:15:40.159032+00:00
1572452,1567,team_delegate,team_delegate,,"SERRANO MENDEZ, VICTOR",https://www.rffm.es/acta-partido/1572452,2026-08-07T05:15:40.159032+00:00
1572452,1567,other_staff,AUXILIAR,11285489,"MARTINEZ JUAN, VICTOR",https://www.rffm.es/acta-partido/1572452,2026-08-07T05:15:40.159032+00:00
1572452,7,head_coach,head_coach,13708574,"QUESADA TORMOS, PAU MARC",https://www.rffm.es/acta-partido/1572452,2026-08-07T05:15:40.159032+00:00
