match_id,team_id,role_kind,role_raw,person_id,person_name,source_url,scraped_at
1677634,14580199,team_delegate,team_delegate,,"IZQUIERDO JULIAN, JORGE",https://www.rffm.es/acta-partido/1677634,2026-08-07T07:37:37.132933+00:00
1677634,15287689,other_staff,AUXILIAR,12871796,"SERNA, JORGE ALEXANDER",https://www.rffm.es/acta-partido/1677634,2026-08-07T07:37:37.132933+00:00
1677636,15282669,team_delegate,team_delegate,,"SANCHEZ BLANCO, DANIEL",https://www.rffm.es/acta-partido/1677636,2026-08-07T07:37:37.469180+00:00
1677636,15282669,other_staff,AUXILIAR,15906749,"ORGANERO BELMONTE, ANTONIO",https://www.rffm.es/acta-partido/1677636,2026-08-07T07:37:37.469180+00:00
1677636,15669778,other_staff,AUXILIAR,16638243,"BARAJAS PERDOMO, EVELIN ASLEY",https://www.rffm.es/acta-partido/1677636,2026-08-07T07:37:37.469180+00:00
1677636,15669778,other_staff,ENCARGADO DE MATERIAL,16638335,"BALBUENA GUISADO, SONIA",https://www.rffm.es/acta-partido/1677636,2026-08-07T07:37:37.469180+00:00
1677644,14236564,head_coach,head_coach,15767243,"ARROYO RUIZ, AURORA",https://www.rffm.es/acta-partido/1677644,2026-08-07T07:37:37.476576+00:00
1677644,14236564,team_delegate,team_delegate,,"MARTIN LIS, ANTONIO",https://www.rffm.es/acta-partido/1677644,2026-08-07T07:37:37.476576+00:00
1677644,14320815,team_delegate,team_delegate,,"MESA, YENGER FABRICIO",https://www.rffm.es/acta-partido/1677644,2026-08-07T07:37:37.476576+00:00
1677637,14320815,other_staff,AUXILIAR,8676001,"PALACIOS ROMAN, CARLOS ALEXANDER",https://www.rffm.es/acta-partido/1677637,2026-08-07T07:37:37.481619+00:00
1677637,14287479,team_delegate,team_delegate,,"ARRIBAS DE BENITO, LIDIA",https://www.rffm.es/acta-partido/1677637,2026-08-07T07:37:37.481619+00:00
1677635,15813043,team_delegate,team_delegate,,"BENAVENT IBORRA, VICENTE RAMÓN",https://www.rffm.es/acta-partido/1677635,2026-08-07T07:37:37.494413+00:00
1677635,15369106,team_delegate,team_delegate,,"RAMÍREZ SANTANA, CARLOS DANIEL",https://www.rffm.es/acta-partido/1677635,2026-08-07T07:37:37.494413+00:00
1677635,15369106,other_staff,AUXILIAR,15094088,"VILCA COLQUE, ALEXANDER",https://www.rffm.es/acta-partido/1677635,2026-08-07T07:37:37.494413+00:00
1677640,15287689,other_staff,AUXILIAR,12871796,"SERNA, JORGE ALEXANDER",https://www.rffm.es/acta-partido/1677640,2026-08-07T07:37:37.543949+00:00
1677640,16618341,team_delegate,team_delegate,,"MONREAL CARRASCO, MARIANO ANGEL",https://www.rffm.es/acta-partido/1677640,2026-08-07T07:37:37.543949+00:00
1677640,16618341,other_staff,EPR,14195536,"CARRASCO SÁNCHEZ, FRANCISCO JOSÉ",https://www.rffm.es/acta-partido/1677640,2026-08-07T07:37:37.543949+00:00
1677642,15669778,team_delegate,team_delegate,,"MORALEDA NICOLAS, GREGORIO",https://www.rffm.es/acta-partido/1677642,2026-08-07T07:37:37.712115+00:00
1677642,15813043,team_delegate,team_delegate,,"CIUDAD OLMEDO, ELVIS FELIPE",https://www.rffm.es/acta-partido/1677642,2026-08-07T07:37:37.712115+00:00
1677641,15369106,team_delegate,team_delegate,,"ÁLVAREZ RODRÍGUEZ, DAVID",https://www.rffm.es/acta-partido/1677641,2026-08-07T07:37:37.717533+00:00
1677641,15369106,other_staff,AUXILIAR,16713476,"SILVA REYES, EDGAR",https://www.rffm.es/acta-partido/1677641,2026-08-07T07:37:37.717533+00:00
1677641,14580199,other_staff,AUXILIAR,12871796,"SERNA, JORGE ALEXANDER",https://www.rffm.es/acta-partido/1677641,2026-08-07T07:37:37.717533+00:00
1677649,15282669,team_delegate,team_delegate,,"DÍAZ SÁEZ, FRANCISCO",https://www.rffm.es/acta-partido/1677649,2026-08-07T07:37:38.506285+00:00
1677649,14236564,head_coach,head_coach,15767243,"ARROYO RUIZ, AURORA",https://www.rffm.es/acta-partido/1677649,2026-08-07T07:37:38.506285+00:00
1677649,14236564,team_delegate,team_delegate,,"MARTIN LIS, ANTONIO",https://www.rffm.es/acta-partido/1677649,2026-08-07T07:37:38.506285+00:00
1677646,15369106,team_delegate,team_delegate,,"RAMÍREZ SANTANA, CARLOS DANIEL",https://www.rffm.es/acta-partido/1677646,2026-08-07T07:37:38.518253+00:00
1677651,16618341,team_delegate,team_delegate,,"MONREAL CARRASCO, MARIANO ANGEL",https://www.rffm.es/acta-partido/1677651,2026-08-07T07:37:38.522122+00:00
1677651,16618341,other_staff,EPR,16405787,"GRANDE CANDANEDO, CARLOS",https://www.rffm.es/acta-partido/1677651,2026-08-07T07:37:38.522122+00:00
1677651,14297949,other_staff,AUXILIAR,189822,"GUTIERREZ DONAYRE, MIGUEL ANGEL",https://www.rffm.es/acta-partido/1677651,2026-08-07T07:37:38.522122+00:00
