match_id,team_id,player_id,player_name_raw,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow,source_url,scraped_at
1826273,18456456,2802714,"BRIONES LÁZARO, INÉS",45,45,101,roja,False,https://www.rffm.es/acta-partido/1826273,2026-08-08T14:58:47.415806+00:00
1826267,18406466,2801362,"VALLEJO PASCUAL, NOELIA",5,5,100,amarilla,False,https://www.rffm.es/acta-partido/1826267,2026-08-08T14:58:47.435515+00:00
1826267,18406466,2795105,"MATA HORNERO, DANIEL",45,45,100,amarilla,False,https://www.rffm.es/acta-partido/1826267,2026-08-08T14:58:47.435515+00:00
1826267,18614794,2800356,"DOMINGUEZ GARCIA, ESTEFANIA",22,22,100,amarilla,False,https://www.rffm.es/acta-partido/1826267,2026-08-08T14:58:47.435515+00:00
1826271,17155532,2803136,"MARCHANTE QUIRÓS, PATRICIA",32,32,100,amarilla,False,https://www.rffm.es/acta-partido/1826271,2026-08-08T14:58:47.448026+00:00
1826263,18310525,2800577,"PEREZ MORENO, PATRICIA",40,40,100,amarilla,False,https://www.rffm.es/acta-partido/1826263,2026-08-08T14:58:47.452012+00:00
1826276,17149226,2801884,"PEREZ GONZALEZ, MONICA",9,9,100,amarilla,False,https://www.rffm.es/acta-partido/1826276,2026-08-08T14:58:47.677266+00:00
1826279,18310525,2800101,"CIUDAD PEREZ, ALICIA",20,20,100,amarilla,False,https://www.rffm.es/acta-partido/1826279,2026-08-08T14:58:48.000807+00:00
1826279,18694124,2775765,"BARÓN CUEVAS, ALBERTO",23,23,100,amarilla,False,https://www.rffm.es/acta-partido/1826279,2026-08-08T14:58:48.000807+00:00
1826279,18694124,2781652,"GARCIA REVILLA, BEATRIZ",42,42,100,amarilla,False,https://www.rffm.es/acta-partido/1826279,2026-08-08T14:58:48.000807+00:00
1826280,17149494,2800550,"CARRALERO VITORICA, NEREA",29,29,100,amarilla,False,https://www.rffm.es/acta-partido/1826280,2026-08-08T14:58:48.512769+00:00
1826283,17148272,2799929,"GARCERAN ALVAREZ, ROSA",43,43,100,amarilla,False,https://www.rffm.es/acta-partido/1826283,2026-08-08T14:58:48.545435+00:00
1826282,17155700,2801031,"ALVAREZ BERNABEU, ANA ISABEL",16,16,100,amarilla,False,https://www.rffm.es/acta-partido/1826282,2026-08-08T14:58:48.550532+00:00
1826282,18406052,2802121,"CONTRERAS MAHOU, SONIA",43,43,100,amarilla,False,https://www.rffm.es/acta-partido/1826282,2026-08-08T14:58:48.550532+00:00
1826286,18730009,2793530,"VERDESOTO GUILLEN, MARLYN PATRICIA",39,39,100,amarilla,False,https://www.rffm.es/acta-partido/1826286,2026-08-08T14:58:49.087189+00:00
1826284,17149491,2800051,"ORTEGA ALFONSO, VIOLETA",12,12,100,amarilla,False,https://www.rffm.es/acta-partido/1826284,2026-08-08T14:58:49.189085+00:00
1826287,17149494,2800096,"OLIVARES BLÁZQUEZ, ANA",38,38,100,amarilla,False,https://www.rffm.es/acta-partido/1826287,2026-08-08T14:58:49.572609+00:00
1826291,17149494,2778725,"SENIS LOMBA, ANA",40,40,100,amarilla,False,https://www.rffm.es/acta-partido/1826291,2026-08-08T14:58:49.586877+00:00
1826291,18406466,2802002,"ZURDO JORDA, JULIA",32,32,100,amarilla,False,https://www.rffm.es/acta-partido/1826291,2026-08-08T14:58:49.586877+00:00
