match_id,team_id,player_id,player_name_raw,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow,source_url,scraped_at
5297075,23173895.0,23309549,"GARCIA GARRIDO, CAROLINA",21,21,100,amarilla,False,https://www.rffm.es/acta-partido/5297075,2026-08-05T17:15:12.506451+00:00
5297075,23173895.0,23309557,"CASTAÑEDA ACEVEDO, JULIAN ESTEBAN",21,21,100,amarilla,False,https://www.rffm.es/acta-partido/5297075,2026-08-05T17:15:12.506451+00:00
5297077,23215892.0,8590503,"CABALLERO ROMERO, FRANCISCO",42,42,101,roja,False,https://www.rffm.es/acta-partido/5297077,2026-08-05T17:15:12.669203+00:00
5297087,23141087.0,15980498,"ESPINOSA GONZÁLEZ, TERESA",20,20,100,amarilla,False,https://www.rffm.es/acta-partido/5297087,2026-08-05T17:15:13.907317+00:00
5297087,22198084.0,22335498,"RUANO MUÑOZ, ALMA",39,39,100,amarilla,False,https://www.rffm.es/acta-partido/5297087,2026-08-05T17:15:13.907317+00:00
5297087,22198084.0,2780801,"HERRANZ COBOS, RUTH",59,59,100,amarilla,False,https://www.rffm.es/acta-partido/5297087,2026-08-05T17:15:13.907317+00:00
5297087,22198084.0,23453188,"AGUADO CARRION, ALBERTO",59,59,100,amarilla,False,https://www.rffm.es/acta-partido/5297087,2026-08-05T17:15:13.907317+00:00
5297092,22198084.0,2780801,"HERRANZ COBOS, RUTH",59,59,100,amarilla,False,https://www.rffm.es/acta-partido/5297092,2026-08-05T17:15:14.219560+00:00
5270126,14287479.0,22584130,"PERANDONES LOPEZ, CAROLINA",44,44,100,amarilla,False,https://www.rffm.es/acta-partido/5270126,2026-08-05T17:15:15.718731+00:00
5270141,21432015.0,33095,"PEREZ PADILLA, ANDREA",48,48,100,amarilla,False,https://www.rffm.es/acta-partido/5270141,2026-08-05T17:15:16.602499+00:00
5270141,21410261.0,23303949,"ARRABAL PEREZ, ISABEL",35,35,100,amarilla,False,https://www.rffm.es/acta-partido/5270141,2026-08-05T17:15:16.602499+00:00
5270141,21410261.0,1143564,"DE MARIA HERNANDEZ, ALBA",53,53,100,amarilla,False,https://www.rffm.es/acta-partido/5270141,2026-08-05T17:15:16.602499+00:00
5270140,20486253.0,172802,"REQUENA RUBIO, CRISTINA",56,56,100,amarilla,False,https://www.rffm.es/acta-partido/5270140,2026-08-05T17:15:17.382288+00:00
5270145,20486253.0,12476408,"VECINO, ANABELLA CRISTINA",60,60,100,amarilla,False,https://www.rffm.es/acta-partido/5270145,2026-08-05T17:15:18.740354+00:00
5270145,21432015.0,33095,"PEREZ PADILLA, ANDREA",30,30,100,amarilla,False,https://www.rffm.es/acta-partido/5270145,2026-08-05T17:15:18.740354+00:00
5270145,21432015.0,33095,"PEREZ PADILLA, ANDREA",53,53,101,roja,False,https://www.rffm.es/acta-partido/5270145,2026-08-05T17:15:18.740354+00:00
5270158,21420449.0,23189651,"WÚST GABALDÓN, BARBARA",8,8,100,amarilla,False,https://www.rffm.es/acta-partido/5270158,2026-08-05T17:15:19.470399+00:00
5270160,17125996.0,21077099,"ALCAZAR VILLA, NATALIA",47,47,100,amarilla,False,https://www.rffm.es/acta-partido/5270160,2026-08-05T17:15:19.483003+00:00
5270169,21410261.0,23288841,"CRESPO LAGUNA, JOSE FELIX",10,10,100,amarilla,False,https://www.rffm.es/acta-partido/5270169,2026-08-05T17:15:21.109076+00:00
5270178,21490050.0,23308974,"MARTIN ZURDO, BEGOÑA",11,11,100,amarilla,False,https://www.rffm.es/acta-partido/5270178,2026-08-05T17:15:22.882715+00:00
5270178,17125996.0,13247970,"BONILLA ENRIQUEZ, ARIADNE LIZBETH",34,34,100,amarilla,False,https://www.rffm.es/acta-partido/5270178,2026-08-05T17:15:22.882715+00:00
5270178,17125996.0,20474777,"NUÑEZ CHAVES, LIDIA",34,34,100,amarilla,False,https://www.rffm.es/acta-partido/5270178,2026-08-05T17:15:22.882715+00:00
5270177,21432015.0,33095,"PEREZ PADILLA, ANDREA",50,50,100,amarilla,False,https://www.rffm.es/acta-partido/5270177,2026-08-05T17:15:22.985173+00:00
5270183,21490050.0,9263149,"MARTIN HUETE, CANDELA",17,17,100,amarilla,False,https://www.rffm.es/acta-partido/5270183,2026-08-05T17:15:23.428954+00:00
5270183,21420449.0,334830,"QUIJADA TESTILLANO, MARTA MARIA",17,17,100,amarilla,False,https://www.rffm.es/acta-partido/5270183,2026-08-05T17:15:23.428954+00:00
5270185,21385428.0,22069879,"CASTAÑERA MARTIN, ADRIANA",40,40,100,amarilla,False,https://www.rffm.es/acta-partido/5270185,2026-08-05T17:15:23.538309+00:00
5270185,21385428.0,5447871,"FERNANDEZ MACIAS, AMPARO",53,53,100,amarilla,False,https://www.rffm.es/acta-partido/5270185,2026-08-05T17:15:23.538309+00:00
5270185,21385428.0,5447871,"FERNANDEZ MACIAS, AMPARO",53,53,100,amarilla,False,https://www.rffm.es/acta-partido/5270185,2026-08-05T17:15:23.538309+00:00
5270186,21432015.0,33095,"PEREZ PADILLA, ANDREA",56,56,100,amarilla,False,https://www.rffm.es/acta-partido/5270186,2026-08-05T17:15:23.624550+00:00
5270190,21432015.0,1064253,"ROJO RINCON, PAULA",20,20,100,amarilla,False,https://www.rffm.es/acta-partido/5270190,2026-08-05T17:15:23.990111+00:00
5270190,20486253.0,172802,"REQUENA RUBIO, CRISTINA",15,15,100,amarilla,False,https://www.rffm.es/acta-partido/5270190,2026-08-05T17:15:23.990111+00:00
5270190,20486253.0,172802,"REQUENA RUBIO, CRISTINA",45,45,101,roja,False,https://www.rffm.es/acta-partido/5270190,2026-08-05T17:15:23.990111+00:00
5270198,21848506.0,14880991,"BARREIRO GARAYALDE, ARANZAZU",23,23,100,amarilla,False,https://www.rffm.es/acta-partido/5270198,2026-08-05T17:15:24.313237+00:00
5270191,17125996.0,13247970,"BONILLA ENRIQUEZ, ARIADNE LIZBETH",59,59,100,amarilla,False,https://www.rffm.es/acta-partido/5270191,2026-08-05T17:15:24.374931+00:00
5270192,21490050.0,23152954,"BODAS ARJONA, IRENE",48,48,100,amarilla,False,https://www.rffm.es/acta-partido/5270192,2026-08-05T17:15:24.862817+00:00
5270199,21432015.0,22827877,"RAMOS PLAZA, REBECA",19,19,100,amarilla,False,https://www.rffm.es/acta-partido/5270199,2026-08-05T17:15:25.024336+00:00
5270199,21385428.0,7670701,"BARRAGAN MUÑOZ, SARA",28,28,101,roja,False,https://www.rffm.es/acta-partido/5270199,2026-08-05T17:15:25.024336+00:00
5270208,21410261.0,23303949,"ARRABAL PEREZ, ISABEL",29,29,100,amarilla,False,https://www.rffm.es/acta-partido/5270208,2026-08-05T17:15:25.762222+00:00
