match_id,team_id,player_id,player_name_raw,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow,source_url,scraped_at
5422429,10619614.0,3005886,"ROZAS RODRIGUEZ, MARTA",72,72,100,amarilla,False,https://www.rffm.es/acta-partido/5422429,2026-08-05T05:08:31.029806+00:00
5422428,21576719.0,26109847,"VIANCO GARCIA, ANDREA EGUZKIÑE",19,19,100,amarilla,False,https://www.rffm.es/acta-partido/5422428,2026-08-05T05:08:31.036798+00:00
5422440,2609723.0,26154798,"OVEJERO , NOELIA ",13,13,101,roja,False,https://www.rffm.es/acta-partido/5422440,2026-08-05T05:08:32.073026+00:00
5422448,22097254.0,26169156,"OTEGUI , MALENA MARIA",65,65,100,amarilla,False,https://www.rffm.es/acta-partido/5422448,2026-08-05T05:08:32.597814+00:00
5422456,14420498.0,25931074," , FRANCESCO GALLERANO",71,71,101,roja,False,https://www.rffm.es/acta-partido/5422456,2026-08-05T05:08:33.387990+00:00
5422457,14420560.0,25926229,"PÉREZ LATORRE, TOMÁS",49,49,100,amarilla,False,https://www.rffm.es/acta-partido/5422457,2026-08-05T05:08:33.392641+00:00
5422461,2609767.0,25930574,"CASAL , ANTONIO",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/5422461,2026-08-05T05:08:34.136044+00:00
5422461,2609767.0,25930678,"LOPEZ , JAVIER ",84,84,100,amarilla,False,https://www.rffm.es/acta-partido/5422461,2026-08-05T05:08:34.136044+00:00
5422465,2609767.0,25930627,"GARCÍA , JOSÉ",83,83,100,amarilla,False,https://www.rffm.es/acta-partido/5422465,2026-08-05T05:08:34.365299+00:00
5422465,2609767.0,25930574,"CASAL , ANTONIO",89,89,100,amarilla,False,https://www.rffm.es/acta-partido/5422465,2026-08-05T05:08:34.365299+00:00
5422465,4731605.0,26008392,"VALDIVIESO JIMENEZ, GONZALO",76,76,100,amarilla,False,https://www.rffm.es/acta-partido/5422465,2026-08-05T05:08:34.365299+00:00
5422460,14420498.0,25930895," , LEONARDO HERNÁNDEZ",44,44,100,amarilla,False,https://www.rffm.es/acta-partido/5422460,2026-08-05T05:08:34.637519+00:00
5422460,14420498.0,25930894," , JAVIER GUTIÉRREZ",61,61,100,amarilla,False,https://www.rffm.es/acta-partido/5422460,2026-08-05T05:08:34.637519+00:00
5422460,14420498.0,26031905,"MARTIN TOLEDANO , JOSE FRANCISCO",62,62,100,amarilla,False,https://www.rffm.es/acta-partido/5422460,2026-08-05T05:08:34.637519+00:00
5422460,2609758.0,25903408,"GARCÍA RANCAÑO, SERGIO",65,65,100,amarilla,False,https://www.rffm.es/acta-partido/5422460,2026-08-05T05:08:34.637519+00:00
5422469,4731605.0,26008431,"SIERRALTA CARVALLO, FELIPE",55,55,100,amarilla,False,https://www.rffm.es/acta-partido/5422469,2026-08-05T05:08:34.684506+00:00
