match_id,team_id,player_id,player_name_raw,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow,source_url,scraped_at
1800749,17283608,2794128,"BECERRA URCELAY, ALVARO",24,24,100,amarilla,False,https://www.rffm.es/acta-partido/1800749,2026-08-09T03:46:25.894472+00:00
1800750,17283616,2794136,"GUERRERO CANONICO, JOSE MANUEL",17,17,100,amarilla,False,https://www.rffm.es/acta-partido/1800750,2026-08-09T03:46:25.934791+00:00
1800750,17283613,2800484,"TABOADA GONZALEZ, JULIAN",12,12,100,amarilla,False,https://www.rffm.es/acta-partido/1800750,2026-08-09T03:46:25.934791+00:00
1800750,17283613,2801251,"SANCHEZ GREGORIO, ADRIAN",16,16,100,amarilla,False,https://www.rffm.es/acta-partido/1800750,2026-08-09T03:46:25.934791+00:00
1800750,17283613,2800508,"RUBIO VILLA, MIGUEL",23,23,100,amarilla,False,https://www.rffm.es/acta-partido/1800750,2026-08-09T03:46:25.934791+00:00
1800750,17283613,2800439,"LAZARO MAGAN, JORGE",27,27,100,amarilla,False,https://www.rffm.es/acta-partido/1800750,2026-08-09T03:46:25.934791+00:00
1800750,17283613,2800439,"LAZARO MAGAN, JORGE",27,27,100,amarilla,False,https://www.rffm.es/acta-partido/1800750,2026-08-09T03:46:25.934791+00:00
1800752,17283613,2800439,"LAZARO MAGAN, JORGE",8,8,100,amarilla,False,https://www.rffm.es/acta-partido/1800752,2026-08-09T03:46:26.301830+00:00
1800752,17283612,2803659,"AGUILERA CENTENO, CARLOS",18,18,100,amarilla,False,https://www.rffm.es/acta-partido/1800752,2026-08-09T03:46:26.301830+00:00
1800752,17283612,2803659,"AGUILERA CENTENO, CARLOS",26,26,100,amarilla,True,https://www.rffm.es/acta-partido/1800752,2026-08-09T03:46:26.301830+00:00
1800752,17283612,8885708,"DIAZ ARROJO, ALEJANDRO",28,28,100,amarilla,False,https://www.rffm.es/acta-partido/1800752,2026-08-09T03:46:26.301830+00:00
1800752,17283612,2794098,"GARRIDO MAQUEDA, ALFONSO",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/1800752,2026-08-09T03:46:26.301830+00:00
1800753,17283608,2794132,"SOPEÑA CUETO, LUIS JAVIER",17,17,100,amarilla,False,https://www.rffm.es/acta-partido/1800753,2026-08-09T03:46:26.306748+00:00
1800753,17283605,2794174,"BRAVO OLGUIN, IGNACIO",17,17,100,amarilla,False,https://www.rffm.es/acta-partido/1800753,2026-08-09T03:46:26.306748+00:00
1800755,17283605,2794174,"BRAVO OLGUIN, IGNACIO",33,33,100,amarilla,False,https://www.rffm.es/acta-partido/1800755,2026-08-09T03:46:26.410415+00:00
1800755,17283613,2794037,"GOMEZ SANCHEZ, DANIEL",10,10,100,amarilla,False,https://www.rffm.es/acta-partido/1800755,2026-08-09T03:46:26.410415+00:00
1800755,17283613,2800873,"CALLE GARCIA, DIEGO",28,28,100,amarilla,False,https://www.rffm.es/acta-partido/1800755,2026-08-09T03:46:26.410415+00:00
1800755,17283613,2794039,"DE PINEDO SORIA, IGNACIO",40,40,100,amarilla,False,https://www.rffm.es/acta-partido/1800755,2026-08-09T03:46:26.410415+00:00
1815712,17283612,2794098,"GARRIDO MAQUEDA, ALFONSO",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/1815712,2026-08-09T03:46:26.723155+00:00
1815712,17283612,2803659,"AGUILERA CENTENO, CARLOS",33,33,100,amarilla,False,https://www.rffm.es/acta-partido/1815712,2026-08-09T03:46:26.723155+00:00
1815712,17283616,2794145,"FERNANDEZ BRAGADO, LUIS",7,7,100,amarilla,False,https://www.rffm.es/acta-partido/1815712,2026-08-09T03:46:26.723155+00:00
1800773,17283610,2794166,"AMAT CASAS, CARLOS",29,29,100,amarilla,False,https://www.rffm.es/acta-partido/1800773,2026-08-09T03:46:30.339490+00:00
1800773,17283610,2803663,"PACHON MERINO, JOSE MIGUEL",36,36,100,amarilla,False,https://www.rffm.es/acta-partido/1800773,2026-08-09T03:46:30.339490+00:00
1800773,17283492,2800552,"ALFONSO MARTIN, CRISTIAN",17,17,100,amarilla,False,https://www.rffm.es/acta-partido/1800773,2026-08-09T03:46:30.339490+00:00
1800773,17283492,2794108,"MOLINA ARMENDARIZ, ADOLFO JOSE",22,22,100,amarilla,False,https://www.rffm.es/acta-partido/1800773,2026-08-09T03:46:30.339490+00:00
1800773,17283492,2794105,"CUADRADO GOMEZ, ALVARO",25,25,100,amarilla,False,https://www.rffm.es/acta-partido/1800773,2026-08-09T03:46:30.339490+00:00
1800773,17283492,2800819,"FALAGAN CARAVACA, JAIME",29,29,100,amarilla,False,https://www.rffm.es/acta-partido/1800773,2026-08-09T03:46:30.339490+00:00
1800773,17283492,2800605,"CABALLERO ARMESTO, MIGUEL",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/1800773,2026-08-09T03:46:30.339490+00:00
1800766,17283514,2794081,"MARTIN HERAS, PABLO",13,13,100,amarilla,False,https://www.rffm.es/acta-partido/1800766,2026-08-09T03:46:30.344063+00:00
1800766,17283514,2794079,"ELIZAGA MAÑAS, IGNACIO",28,28,100,amarilla,False,https://www.rffm.es/acta-partido/1800766,2026-08-09T03:46:30.344063+00:00
1800780,17283492,2794108,"MOLINA ARMENDARIZ, ADOLFO JOSE",29,29,100,amarilla,False,https://www.rffm.es/acta-partido/1800780,2026-08-09T03:46:30.886160+00:00
1800780,17283606,2794053,"CHIAVEGATO, MARCO",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/1800780,2026-08-09T03:46:30.886160+00:00
1800772,17283606,2794051,"MORCILLO FELIU, DIEGO",38,38,100,amarilla,False,https://www.rffm.es/acta-partido/1800772,2026-08-09T03:46:30.926487+00:00
1800772,17283606,2794053,"CHIAVEGATO, MARCO",39,39,100,amarilla,False,https://www.rffm.es/acta-partido/1800772,2026-08-09T03:46:30.926487+00:00
1800772,17283606,2794064,"HALIOUA CHOCRON, ELIE",39,39,100,amarilla,False,https://www.rffm.es/acta-partido/1800772,2026-08-09T03:46:30.926487+00:00
1800779,17283611,2790428,"NUEVO GARCIA, LUCAS",39,39,100,amarilla,False,https://www.rffm.es/acta-partido/1800779,2026-08-09T03:46:30.930972+00:00
1800779,17283610,2794158,"OLLERO JIMENEZ, SERGIO",19,19,100,amarilla,False,https://www.rffm.es/acta-partido/1800779,2026-08-09T03:46:30.930972+00:00
1800779,17283610,2794157,"CORTES ALARCON, MARIO",20,20,100,amarilla,False,https://www.rffm.es/acta-partido/1800779,2026-08-09T03:46:30.930972+00:00
1800779,17283610,2794161,"DE CASTRO RODRIGUEZ, IGNACIO",20,20,100,amarilla,False,https://www.rffm.es/acta-partido/1800779,2026-08-09T03:46:30.930972+00:00
1800786,17283610,2794163,"GARCIA MORALES, LUCAS",15,15,100,amarilla,False,https://www.rffm.es/acta-partido/1800786,2026-08-09T03:46:31.005407+00:00
1800786,17283610,2794161,"DE CASTRO RODRIGUEZ, IGNACIO",26,26,100,amarilla,False,https://www.rffm.es/acta-partido/1800786,2026-08-09T03:46:31.005407+00:00
1800786,17283610,2803663,"PACHON MERINO, JOSE MIGUEL",36,36,100,amarilla,False,https://www.rffm.es/acta-partido/1800786,2026-08-09T03:46:31.005407+00:00
1800786,17283610,2803663,"PACHON MERINO, JOSE MIGUEL",39,39,100,amarilla,True,https://www.rffm.es/acta-partido/1800786,2026-08-09T03:46:31.005407+00:00
1800786,17283609,2800673,"JIMENEZ MEDINA, MIGUEL ANGEL",31,31,100,amarilla,False,https://www.rffm.es/acta-partido/1800786,2026-08-09T03:46:31.005407+00:00
1800786,17283609,2800441,"RUEDA SANCHEZ, AITOR",33,33,100,amarilla,False,https://www.rffm.es/acta-partido/1800786,2026-08-09T03:46:31.005407+00:00
1800776,17283609,2794193,"TELLO BENEIT, ADRIAN",35,35,100,amarilla,False,https://www.rffm.es/acta-partido/1800776,2026-08-09T03:46:31.156889+00:00
