match_id,team_id,player_id,player_name_raw,jersey_number,is_starter,is_substitute,is_captain,is_goalkeeper,position_raw,position_abbr_raw,sex_raw,source_url,scraped_at
1846678,17283609,2798579,"MARTIN CUBERO, PABLO",22,False,True,False,True,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,2803203,"MORA MANSILLA, PABLO",13,True,False,False,True,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,2800702,"LEON PEREZ, ADRIAN",2,True,False,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,2806680,"GOMEZ DE FRUTOS, OSCAR",3,False,True,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,2800634,"MORENO MAZARIO, PABLO",4,True,False,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,2801213,"ABARCA GARCIA, SERGIO",5,False,True,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,2800514,"LEON MARTIN, JAIME",8,False,True,True,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,2802549,"ANAYA ROMERO, VICTOR",10,True,False,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,2801136,"GARCIA HUERTA, GONZALO",11,False,True,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,19665371,"GUTIÉRREZ ANGULO, FABIO",12,False,True,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,2800463,"LAFUENTE PUIG, JAVIER",16,True,False,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283609,2795913,"MARTINEZ ESTEBAN, SERGIO",20,False,True,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283492,2799779,"REPRESA FERNANDEZ, DANIEL",25,True,False,False,True,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283492,2803785,"SAIZ COBOS, MARIO",99,False,True,False,True,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283492,8600891,"ESCARRAGA ARBELAEZ, THIAMAT",2,False,True,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283492,2800806,"MATILLA TORRES, ALEJANDRO",5,False,True,True,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283492,2799781,"NIETO CASTIÑEIRAS, JORGE",6,True,False,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283492,2803305,"VAZQUEZ ALVAREZ, RODRIGO",7,True,False,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283492,2794105,"CUADRADO GOMEZ, ALVARO",8,True,False,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283492,2800605,"CABALLERO ARMESTO, MIGUEL",29,True,False,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846678,17283492,2800296,"LORENZO FERNANDEZ, ALVARO",55,False,True,False,False,,,0,https://www.rffm.es/acta-partido/1846678,2026-08-07T08:10:03.731069+00:00
1846683,17283642,2800812,"OLANO PASCUAL, JULIA",12,True,False,False,True,,,1,https://www.rffm.es/acta-partido/1846683,2026-08-07T08:10:04.113006+00:00
1846683,17283642,2801196,"MARTINEZ RODRIGUEZ, NORA",8,False,True,False,False,,,1,https://www.rffm.es/acta-partido/1846683,2026-08-07T08:10:04.113006+00:00
